shortcode,media_id,mediaID_sec,created_at_unix,created_at_utc,epoch_estimate,is_multiple,count,is_video,vid_duration,off_by
liSuOEP-bi,6.76185235095808E+017,80607561.48,1394827583,2014-03-14 20:06:23,2011-08-24 21:07:01,False,None,False,None,1
lJG7ilP-YR,6.6909649950159E+017,79762518.346,1393982540,2014-03-05 01:22:20,2011-08-24 21:07:01,False,None,False,None,1
lv_rUeP-RV,6.80042122606274E+017,81067338.3,1395287360,2014-03-20 03:49:20,2011-08-24 21:07:01,False,None,False,None,1
lyUNcJP-Ue,6.80695378189739E+017,81145212.434,1395365234,2014-03-21 01:27:14,2011-08-24 21:07:01,False,None,False,None,1
m4G5DyP-aw,7.00340051409627E+017,83487039.972,1397707061,2014-04-17 03:57:41,2011-08-24 21:07:01,False,None,False,None,1
m86ktXP-fP,7.01693251270207E+017,83648353.966,1397868375,2014-04-19 00:46:15,2011-08-24 21:07:01,False,None,True,0,1
mDiJwNv-ah,6.85541772117403E+017,81722947.611,1395942969,2014-03-27 17:56:09,2011-08-24 21:07:01,False,None,False,None,1
mEA74Pv-bl,6.85677158110062E+017,81739086.879,1395959108,2014-03-27 22:25:08,2011-08-24 21:07:01,False,None,False,None,1
mgkeYYP-fR,6.93714760050403E+017,82697243.696,1396917265,2014-04-08 00:34:25,2011-08-24 21:07:01,False,None,False,None,1
mjfE-nv-Rv,6.9453544910382E+017,82795077.455,1397015099,2014-04-09 03:44:59,2011-08-24 21:07:01,False,None,False,None,1
mRg8lDv-dU,6.89477118412712E+017,82192077.447,1396412099,2014-04-02 04:14:59,2011-08-24 21:07:01,False,None,False,None,1
m_rvtUv-fZ,7.02472461374974E+017,83741243.049,1397961264,2014-04-20 02:34:24,2011-08-24 21:07:00,False,None,False,None,0
mS6kEov-d_,6.89871258518546E+017,82239062.609,1396459084,2014-04-02 17:18:04,2011-08-24 21:07:01,False,None,False,None,1
ms_oOmv-Yl,6.97211883727349E+017,83114133.325,1397334155,2014-04-12 20:22:35,2011-08-24 21:07:01,False,None,False,None,1
-Mtycev-fA,1.12047178595591E+018,133570645.565,1447790667,2015-11-17 20:04:27,2011-08-24 21:07:01,False,None,True,0,1
mVdqPzv-RA,6.90588564412425E+017,82324572.135,1396544593,2014-04-03 17:03:13,2011-08-24 21:07:00,False,None,False,None,0
mVwxG7v-cn,6.90672598803015E+017,82334589.815,1396554611,2014-04-03 19:50:11,2011-08-24 21:07:01,False,None,False,None,1
mVx9EcP-et,6.90677818807282E+017,82335212.088,1396555233,2014-04-03 20:00:33,2011-08-24 21:07:00,False,None,False,None,0
n01XZjv-fp,7.1743294511513E+017,85524671.687,1399744693,2014-05-10 17:58:13,2011-08-24 21:07:01,False,None,False,None,1
n1yu8Uv-ZE,7.17702843829577E+017,85556846.121,1399776867,2014-05-11 02:54:27,2011-08-24 21:07:00,False,None,False,None,0
n3e-IQv-UU,7.1817887646272E+017,85613593.633,1399833615,2014-05-11 18:40:15,2011-08-24 21:07:01,False,None,False,None,1
n8oyPLv-U_,7.19629414609971E+017,85786511.255,1400006532,2014-05-13 18:42:12,2011-08-24 21:07:00,False,None,False,None,0
nB2LEgv-eP,7.03081272116767E+017,83813818.945,1398033840,2014-04-20 22:44:00,2011-08-24 21:07:01,False,None,True,0,1
nbbsY2P-Vx,7.10283163833722E+017,84672351.34,1398892373,2014-04-30 21:12:53,2011-08-24 21:07:01,False,None,False,None,1
nCEX7zv-Xk,7.0314372877621E+017,83821264.359,1398041286,2014-04-21 00:48:06,2011-08-24 21:07:01,False,None,False,None,1
ndwCpGP-VX,7.10935603994158E+017,84750128.268,1398970149,2014-05-01 18:49:09,2011-08-24 21:07:00,False,None,False,None,0
ngSUJav-X9,7.11649290463733E+017,84835206.325,1399055228,2014-05-02 18:27:08,2011-08-24 21:07:01,False,None,False,None,1
njAYMZv-dd,7.12414828639021E+017,84926465.587,1399146487,2014-05-03 19:48:07,2011-08-24 21:07:01,False,None,False,None,1
nmGGXoP-W7,7.13284416952068E+017,85030128.592,1399250150,2014-05-05 00:35:50,2011-08-24 21:07:01,False,None,False,None,1
nN6-T7v-dW,7.06480085275765E+017,84218989.047,1398439010,2014-04-25 15:16:50,2011-08-24 21:07:00,False,None,False,None,0
