shortcode,media_id,creation_time (seconds wrt IG epoch),published_time (unix),published_time (utc),epoch_estimate (utc),is_multiple,count,is_video,vid_duration,off_by
CCfgyzcH5yW,2350741759205550000,280230255,1594450276,2020-07-11 6:51:16,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
CCG98yjnUi2,2343833114383300000,279406680.4,1593626729,2020-07-01 18:05:29,2011-08-24 21:07:28,FALSE,None,TRUE,20.006,28
CCgmonfHIHo,2351048922431780000,280266871.7,1594486893,2020-07-11 17:01:33,2011-08-24 21:07:01,TRUE,2,Contains at least one video,None,1
CCjZG4tnjzr,2351833854792060000,280360443,1594580474,2020-07-12 19:01:14,2011-08-24 21:07:11,FALSE,None,TRUE,5.666,11
CCKB26Bn9ba,2344694727202300000,279509392.6,1593729542,2020-07-02 22:39:02,2011-08-24 21:09:09,FALSE,None,TRUE,222.393,129
CClpJPUHhCl,2352467335196840000,280435959.7,1594656024,2020-07-13 16:00:24,2011-08-24 21:07:44,FALSE,None,TRUE,50.5,44
CCn5lvJHhKs,2353102612214980000,280511690.6,1594731971,2020-07-14 13:06:11,2011-08-24 21:11:20,FALSE,None,TRUE,149.106,260
CCoGx_-Hegw,2353160629522390000,280518606.8,1594738842,2020-07-14 15:00:42,2011-08-24 21:10:35,FALSE,None,TRUE,25.153,215
CCOsLAYnKTS,2346006726280260000,279665795.1,1593885872,2020-07-04 18:04:32,2011-08-24 21:07:56,FALSE,None,TRUE,30.033,56
CCpEElWHi6v,2353430187441270000,280550740.7,1594770762,2020-07-14 23:52:42,2011-08-24 21:07:01,TRUE,3,FALSE,None,1
CCwDQLqnhiZ,2355396911292090000,280785192.4,1595005230,2020-07-17 17:00:30,2011-08-24 21:07:17,FALSE,None,TRUE,20.164,17
CCXVF0xHMYh,2348438489929660000,279955683.9,1594175705,2020-07-08 2:35:05,2011-08-24 21:07:01,TRUE,4,Contains at least one video,None,1
CCY--xeH4j7,2348904198283690000,280011200.7,1594231283,2020-07-08 18:01:23,2011-08-24 21:08:02,FALSE,None,TRUE,24.986,62
CD1W6SDn0wh,2374905140648820000,283110754.6,1597330897,2020-08-13 15:01:37,2011-08-24 21:09:02,FALSE,None,TRUE,14.666,122
CD2YDBRHbUe,2375191614120110000,283144904.9,1597365416,2020-08-14 0:36:56,2011-08-24 21:15:11,FALSE,None,TRUE,27,491
CD3_TrdHi3-,2375645757720900000,283199043,1597419064,2020-08-14 15:31:04,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
CD3u03Lnu_P,2375573271264290000,283190401.9,1597410423,2020-08-14 13:07:03,2011-08-24 21:07:01,TRUE,5,FALSE,None,1
CD7ACV9H2Zy,2376493389381070000,283300088.6,1597520178,2020-08-15 19:36:18,2011-08-24 21:08:09,FALSE,None,TRUE,20.366,69
CD8LmVHnl10,2376825715872910000,283339705,1597560016,2020-08-16 6:40:16,2011-08-24 21:11:51,FALSE,None,TRUE,29.833,291
CD9YXPKnI3J,2377163328269880000,283379951.5,1597600020,2020-08-16 17:47:00,2011-08-24 21:07:48,FALSE,None,TRUE,21.433,48
CDBxYG0nc0T,2360384840590540000,281379799.9,1595599821,2020-07-24 14:10:21,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
CDe76l6nej8,2368593965229140000,282358403.8,1596578425,2020-08-04 22:00:25,2011-08-24 21:07:01,TRUE,2,Contains at least one video,None,1
CDEi0ADHYdF,2361165211695420000,281472827.4,1595692849,2020-07-25 16:00:49,2011-08-24 21:07:01,TRUE,4,Contains at least one video,None,1
CDeqnmLH5wl,2368517893045330000,282349335.3,1596569357,2020-08-04 19:29:17,2011-08-24 21:07:01,TRUE,4,Contains at least one video,None,1
CDEz_q-nR96,2361240780495720000,281481835.9,1595701918,2020-07-25 18:31:58,2011-08-24 21:08:02,FALSE,None,TRUE,112.4,62
CDgwqMUHiJ5,2369107409669860000,282419611.2,1596639632,2020-08-05 15:00:32,2011-08-24 21:07:00,TRUE,2,FALSE,None,0
CDJ6GFkHuis,2362674984521750000,281652806.3,1595872828,2020-07-27 18:00:28,2011-08-24 21:07:01,TRUE,4,FALSE,None,1
CDjdTOVD-29,2369866693331640000,282510124.8,1596730146,2020-08-06 16:09:06,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
CD-jvjJnOPE,2377494852483740000,283419472.3,1597639493,2020-08-17 4:44:53,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
CDknT3SHug2,2370192192747530000,282548927.4,1596768949,2020-08-07 2:55:49,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
CDMPE1oH_Z1,2363330207619740000,281730915,1595950936,2020-07-28 15:42:16,2011-08-24 21:07:00,TRUE,5,Contains at least one video,None,0
CDrLgoxHI0F,2372040250049200000,282769233,1596989311,2020-08-09 16:08:31,2011-08-24 21:07:58,FALSE,None,TRUE,6,58
CDRyPuyH8iX,2364892262696990000,281917126.5,1596137148,2020-07-30 19:25:48,2011-08-24 21:07:01,TRUE,5,FALSE,None,1
CDUUGDwn7si,2365604081560440000,282001981.9,1596222003,2020-07-31 19:00:03,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
CDxRlGqnJeT,2373755795169650000,282973741.9,1597193763,2020-08-12 0:56:03,2011-08-24 21:07:01,TRUE,4,Contains at least one video,None,1
CDz10mzHxfV,2374478140092130000,283059852.1,1597279873,2020-08-13 0:51:13,2011-08-24 21:07:00,TRUE,2,FALSE,None,0
CDZgryBnfEG,2367066825299980000,282176354.6,1596396376,2020-08-02 19:26:16,2011-08-24 21:07:01,TRUE,10,FALSE,None,1
CDzHDKVnM6F,2374272432138410000,283035329.8,1597255351,2020-08-12 18:02:31,2011-08-24 21:07:01,TRUE,3,FALSE,None,1
CDZRkklHofo,2367000359129220000,282168431.2,1596388452,2020-08-02 17:14:12,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
CE4Too1H1vk,2393749557451120000,285357184.1,1599580824,2020-09-08 16:00:24,2011-08-24 22:07:19,FALSE,None,TRUE,427.3,3619
CE5By8aHbN9,2393952575807140000,285381385.8,1599601407,2020-09-08 21:43:27,2011-08-24 21:07:01,TRUE,6,Contains at least one video,None,1
CEAearOnyQJ,2378034377769560000,283483788.7,1597704260,2020-08-17 22:44:20,2011-08-24 21:14:31,FALSE,None,TRUE,135.053,451
CEaiCfPHDjD,2385368657205930000,284358102.9,1598578124,2020-08-28 1:28:44,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
CEav2jYB12H,2385429409667960000,284365345.2,1598585366,2020-08-28 3:29:26,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
CEazcOxHebk,2385445193019940000,284367226.7,1598587302,2020-08-28 4:01:42,2011-08-24 21:07:55,FALSE,None,TRUE,20.033,55
CEb_IJenL08,2385778064486090000,284406908.1,1598626957,2020-08-28 15:02:37,2011-08-24 21:07:28,FALSE,None,TRUE,26.6,28
CEc4BsuHM0s,2386028309941900000,284436739.7,1598656807,2020-08-28 23:20:07,2011-08-24 21:07:47,FALSE,None,TRUE,15.033,47
CEC-RoXHwoT,2378737443657420000,283567600.7,1597787622,2020-08-18 21:53:42,2011-08-24 21:07:01,TRUE,4,FALSE,None,1
CEejzZdn5vK,2386502316214690000,284493245.6,1598713285,2020-08-29 15:01:25,2011-08-24 21:07:19,FALSE,None,TRUE,28.6,19
CEEweSxnNen,2379239691135010000,283627473.3,1597847494,2020-08-19 14:31:34,2011-08-24 21:07:00,TRUE,3,FALSE,None,0
CEFW9DonR31,2379408930949110000,283647648.2,1597867712,2020-08-19 20:08:32,2011-08-24 21:07:43,FALSE,None,TRUE,43.133,43
CEGLE6VHPhK,2379638169132660000,283674975.5,1597895066,2020-08-20 3:44:26,2011-08-24 21:08:10,FALSE,None,TRUE,96.966,70
CEhIkw2H8hN,2387226988203980000,284579633.3,1598799674,2020-08-30 15:01:14,2011-08-24 21:07:20,FALSE,None,TRUE,29.033,20
CEHsqfDHqLN,2380067361691440000,283726139.3,1597946419,2020-08-20 18:00:19,2011-08-24 21:11:19,FALSE,None,TRUE,31.733,259
CEHYoERHpwn,2379979234566120000,283715633.7,1597935819,2020-08-20 15:03:39,2011-08-24 21:09:45,FALSE,None,TRUE,29.6,165
CEiU-mIH7ds,2387563014936050000,284619690.8,1598839804,2020-08-31 2:10:04,2011-08-24 21:08:33,FALSE,None,TRUE,52.933,93
CEjtY9KH9bg,2387951854465050000,284666044.1,1598886089,2020-08-31 15:01:29,2011-08-24 21:07:24,FALSE,None,TRUE,23.166,24
CEkG6fVHgvw,2388064110062210000,284679426,1598899583,2020-08-31 18:46:23,2011-08-24 21:09:17,FALSE,None,TRUE,167.466,137
CEm4L5gn1Bf,2388843760636090000,284772367.6,1598992451,2020-09-01 20:34:11,2011-08-24 21:08:03,FALSE,None,TRUE,7,63
CEmSMHwHeIj,2388676650161000000,284752446.4,1598972491,2020-09-01 15:01:31,2011-08-24 21:07:24,FALSE,None,TRUE,29.933,24
CEnaiXpnoWR,2388994838409150000,284790377.4,1599010399,2020-09-02 1:33:19,2011-08-24 21:07:01,TRUE,4,FALSE,None,1
CEnRT_MnNOa,2388954267661420000,284785541,1599005562,2020-09-02 0:12:42,2011-08-24 21:07:00,TRUE,10,FALSE,None,0
CEpL1f3HwWn,2389493132151420000,284849778.7,1599069800,2020-09-02 18:03:20,2011-08-24 21:07:01,TRUE,2,Contains at least one video,None,1
CErbu64HnZ1,2390125998820460000,284925222.3,1599145243,2020-09-03 15:00:43,2011-08-24 21:07:00,TRUE,3,Contains at least one video,None,0
CERnKaFHqdV,2382857916867590000,284058799.4,1598278821,2020-08-24 14:20:21,2011-08-24 21:07:01,TRUE,2,Contains at least one video,None,1
CESGkl6H_AB,2382996055716260000,284075266.8,1598295415,2020-08-24 18:56:55,2011-08-24 21:09:08,FALSE,None,TRUE,59.6,128
CEuAixgnC-9,2390850841802980000,285011630.3,1599231670,2020-09-04 15:01:10,2011-08-24 21:07:19,FALSE,None,TRUE,29.833,19
CEUsAUcHhvT,2383723638778900000,284162001.5,1598382023,2020-08-25 19:00:23,2011-08-24 21:07:01,TRUE,5,FALSE,None,1
CEUXZbNnhop,2383633005062000000,284151197.1,1598371254,2020-08-25 16:00:54,2011-08-24 21:07:36,FALSE,None,TRUE,30,36
CEW2GLCnFNw,2384330971422680000,284234401.2,1598454443,2020-08-26 15:07:23,2011-08-24 21:07:21,FALSE,None,TRUE,28.5,21
CEwzA14nXcM,2391635760363960000,285105199.9,1599325221,2020-09-05 17:00:21,2011-08-24 21:07:01,TRUE,4,FALSE,None,1
CEYmtQInzo9,2384826238161070000,284293441.6,1598513463,2020-08-27 7:31:03,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
CEZZR-3nd0m,2385048664568360000,284319956.8,1598540565,2020-08-27 15:02:45,2011-08-24 21:16:48,FALSE,None,TRUE,29.433,588
CFC2YlphCUo,2396717135918540000,285710947,1599930968,2020-09-12 17:16:08,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
CFchLF3nlf5,2403942198859950000,286572241.6,1600792263,2020-09-22 16:31:03,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
CFG0-c3hU04,2397836841643760000,285844426.4,1600064448,2020-09-14 6:20:48,2011-08-24 21:07:01,TRUE,2,FALSE,None,1
CFKOeNOHY0n,2398793399959130000,285958457,1600178478,2020-09-15 14:01:18,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
CFPzcZ5n_A4,2400363378739510000,286145613,1600365634,2020-09-17 18:00:34,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
CFSKcpkHan6,2401027500581690000,286224782.5,1600444804,2020-09-18 16:00:04,2011-08-24 21:07:01,TRUE,3,FALSE,None,1
CFYKJlLBJro,2402715040055860000,286425952.9,1600646508,2020-09-21 0:01:48,2011-08-24 21:15:55,FALSE,None,TRUE,35.066,535
ciIw2Rv-ZE,514011848660478000,61274987.3,1375495009,2013-08-03 1:56:49,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
cn8iivP-Ze,515646938910025000,61469905.25,1375689926,2013-08-05 8:05:26,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
_CuGFcv-ae,1135672784358210000,135382745.8,1449602767,2015-12-08 19:26:07,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
cUnGwCv-YZ,510204645516240000,60821133.32,1375041155,2013-07-28 19:52:35,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
d7_6Fpv-dX,539305649129908000,64290243.28,1378510265,2013-09-06 23:31:05,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
dFq8Ijv-Up,524013781970315000,62467310.66,1376687332,2013-08-16 21:08:52,2011-08-24 21:07:01,FALSE,None,TRUE,0,1
dX7rkoP-ao,529153960250960000,63080067.66,1377300089,2013-08-23 23:21:29,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
exz9DlP-QS,554452725249598000,66095915.47,1380315937,2013-09-27 21:05:37,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
gNLIOSv-bj,580168870615050000,69161518.89,1383381540,2013-11-02 8:39:00,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
gTFtdpv-Wn,581833891308890000,69360004.82,1383580026,2013-11-04 15:47:06,2011-08-24 21:07:01,FALSE,None,TRUE,0,1
gX8zN8v-R2,583202079229601000,69523105.53,1383743127,2013-11-06 13:05:27,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
h4QWOmv-Xw,610309645763864000,72754579.28,1386974600,2013-12-13 22:43:20,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
heXfe2P-dZ,603022718610172000,71885909.87,1386105931,2013-12-03 21:25:31,2011-08-24 21:07:01,FALSE,None,TRUE,0,1
-hgO5nP-fd,1126323143242150000,134268181.7,1448488203,2015-11-25 21:50:03,2011-08-24 21:07:01,FALSE,None,TRUE,0,1
hjs9JcP-WP,604524491069974000,72064935.1,1386284956,2013-12-05 23:09:16,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
hL3KvKv-X7,597814005955815000,71264982.93,1385485004,2013-11-26 16:56:44,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
hSZb40P-aW,599653567988492000,71484275.82,1385704297,2013-11-29 5:51:37,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
hybxP0P-Xb,608671031141328000,72559241.19,1386779262,2013-12-11 16:27:42,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
i5up98P-RX,628738817142023000,74951507.7,1389171529,2014-01-08 8:58:49,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
i6z57Wv-UC,629043379086288000,74987814.32,1389207836,2014-01-08 19:03:56,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
iar4hqP-QB,620000899149850000,73909866.71,1388129888,2013-12-27 7:38:08,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
ieluJhv-V7,621099697670449000,74040853.7,1388260875,2013-12-28 20:01:15,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
-ihAJov-RX,1126608002678250000,134302139.6,1448522161,2015-11-26 7:16:01,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
iNlATqP-U1,616311472850462000,73470052.82,1387690074,2013-12-22 5:27:54,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
iUnzovP-eI,618294121106237000,73706402.91,1387926424,2013-12-24 23:07:04,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
i_ZMI_P-YL,630333258302744000,75141579.9,1389361601,2014-01-10 13:46:41,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
j3EYCLP-TW,646004315340662000,77009715.48,1391229737,2014-02-01 4:42:17,2011-08-24 21:07:01,FALSE,None,TRUE,0,1
jAtQ3vP-Sr,630703019285014000,75185658.85,1389405680,2014-01-11 2:01:20,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
jCSD29P-fL,631146327790578000,75238505.34,1389458527,2014-01-11 16:42:07,2011-08-24 21:07:01,FALSE,None,TRUE,0,1
jGGCnXP-aP,632219365676148000,75366421.42,1389586443,2014-01-13 4:14:03,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
jP2JA1v-V1,634964186371188000,75693629.55,1389913651,2014-01-16 23:07:31,2011-08-24 21:07:01,FALSE,None,TRUE,0,1
jqS3qTP-aY,642408886682249000,76581106.98,1390801128,2014-01-27 5:38:48,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
k3L5xIv-UP,664051818342377000,79161145.49,1393381167,2014-02-26 2:19:27,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
-kAFjRP-dS,1127026188217210000,134351991.2,1448572012,2015-11-26 21:06:52,2011-08-24 21:07:00,FALSE,None,TRUE,0,0
kBHxeLP-bs,648834007298992000,77347041.05,1391567062,2014-02-05 2:24:22,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
-KJ8ajP-cy,1119751191450870000,133484744,1447704765,2015-11-16 20:12:45,2011-08-24 21:07:00,FALSE,None,TRUE,0,0
kYntoPP-Z5,655448405178312000,78135538.72,1392355560,2014-02-14 5:26:00,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
l4--ocP-Yi,682572326461499000,81368962.1,1395588983,2014-03-23 15:36:23,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
l8PwjOP-as,683490550506055000,81478422.94,1395698444,2014-03-24 22:00:44,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
-lGC6yP-aa,1127333870564270000,134388669.8,1448608691,2015-11-27 7:18:11,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
lGUd4Iv-TG,668311608782481000,79668952.08,1393888973,2014-03-03 23:22:53,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
liSuOEP-bi,676185235095808000,80607561.48,1394827583,2014-03-14 20:06:23,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
lJG7ilP-YR,669096499501590000,79762518.35,1393982540,2014-03-05 1:22:20,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
lv_rUeP-RV,680042122606274000,81067338.3,1395287360,2014-03-20 3:49:20,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
lyUNcJP-Ue,680695378189739000,81145212.43,1395365234,2014-03-21 1:27:14,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
m4G5DyP-aw,700340051409627000,83487039.97,1397707061,2014-04-17 3:57:41,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
m86ktXP-fP,701693251270207000,83648353.97,1397868375,2014-04-19 0:46:15,2011-08-24 21:07:01,FALSE,None,TRUE,0,1
mDiJwNv-ah,685541772117403000,81722947.61,1395942969,2014-03-27 17:56:09,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
mEA74Pv-bl,685677158110062000,81739086.88,1395959108,2014-03-27 22:25:08,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
mgkeYYP-fR,693714760050403000,82697243.7,1396917265,2014-04-08 0:34:25,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
mjfE-nv-Rv,694535449103820000,82795077.46,1397015099,2014-04-09 3:44:59,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
mRg8lDv-dU,689477118412712000,82192077.45,1396412099,2014-04-02 4:14:59,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
m_rvtUv-fZ,702472461374974000,83741243.05,1397961264,2014-04-20 2:34:24,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
mS6kEov-d_,689871258518546000,82239062.61,1396459084,2014-04-02 17:18:04,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
ms_oOmv-Yl,697211883727349000,83114133.33,1397334155,2014-04-12 20:22:35,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
-Mtycev-fA,1120471785955910000,133570645.6,1447790667,2015-11-17 20:04:27,2011-08-24 21:07:01,FALSE,None,TRUE,0,1
mVdqPzv-RA,690588564412425000,82324572.14,1396544593,2014-04-03 17:03:13,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
mVwxG7v-cn,690672598803015000,82334589.82,1396554611,2014-04-03 19:50:11,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
mVx9EcP-et,690677818807282000,82335212.09,1396555233,2014-04-03 20:00:33,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
n01XZjv-fp,717432945115130000,85524671.69,1399744693,2014-05-10 17:58:13,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
n1yu8Uv-ZE,717702843829577000,85556846.12,1399776867,2014-05-11 2:54:27,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
n3e-IQv-UU,718178876462720000,85613593.63,1399833615,2014-05-11 18:40:15,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
n8oyPLv-U_,719629414609971000,85786511.26,1400006532,2014-05-13 18:42:12,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
nB2LEgv-eP,703081272116767000,83813818.95,1398033840,2014-04-20 22:44:00,2011-08-24 21:07:01,FALSE,None,TRUE,0,1
nbbsY2P-Vx,710283163833722000,84672351.34,1398892373,2014-04-30 21:12:53,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
nCEX7zv-Xk,703143728776210000,83821264.36,1398041286,2014-04-21 0:48:06,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
ndwCpGP-VX,710935603994158000,84750128.27,1398970149,2014-05-01 18:49:09,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
ngSUJav-X9,711649290463733000,84835206.33,1399055228,2014-05-02 18:27:08,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
njAYMZv-dd,712414828639021000,84926465.59,1399146487,2014-05-03 19:48:07,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
nmGGXoP-W7,713284416952068000,85030128.59,1399250150,2014-05-05 0:35:50,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
nN6-T7v-dW,706480085275765000,84218989.05,1398439010,2014-04-25 15:16:50,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
n_NCtPv-RA,720351826028783000,85872629.41,1400092651,2014-05-14 18:37:31,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
noIAqdP-cg,713855770898196000,85098239.29,1399318261,2014-05-05 19:31:01,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
nq-JfeP-XZ,714656822044125000,85193732.03,1399413753,2014-05-06 22:02:33,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
nrjlPdv-Th,714821456722126000,85213358.01,1399433379,2014-05-07 3:29:39,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
ns2xSfv-TZ,715187322471048000,85256972.61,1399476994,2014-05-07 15:36:34,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
nTbTKZP-VT,708029630514194000,84403709.23,1398623730,2014-04-27 18:35:30,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
nvxD8eP-SZ,716006641144686000,85354643,1399574664,2014-05-08 18:44:24,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
nw2xnyP-Wi,716313245236848000,85391193.06,1399611214,2014-05-09 4:53:34,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
nWfXenP-f_,708891944217995000,84506505.04,1398726526,2014-04-28 23:08:46,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
nZHHCvP-UP,709629686589679000,84594450.78,1398814472,2014-04-29 23:34:32,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
oG4y_fv-a4,722514584996407000,86130450.37,1400350472,2014-05-17 18:14:32,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
ogmcoOv-Xi,729752232743921000,86993245.21,1401213266,2014-05-27 17:54:26,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
ogVv_Gv-fJ,729678796185135000,86984490.89,1401204512,2014-05-27 15:28:32,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
oiqnJXv-Wz,730333497662629000,87062537.39,1401282559,2014-05-28 13:09:19,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
oj4Oyvv-dG,730674871729645000,87103232.35,1401323254,2014-05-29 0:27:34,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
oJa3iuP-Uq,723227381233346000,86215422.3,1400435444,2014-05-18 17:50:44,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
ol-15zP-cQ,731266897596639000,87173807.33,1401393829,2014-05-29 20:03:49,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
oL1PoYP-ew,723906335736850000,86296359.98,1400516381,2014-05-19 16:19:41,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
ol95_sv-a0,731262780761434000,87173316.57,1401393338,2014-05-29 19:55:38,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
oluOnxv-Sc,731193829440349000,87165096.93,1401385118,2014-05-29 17:38:38,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
omYUfUP-VG,731378950625814000,87187165.1,1401407186,2014-05-29 23:46:26,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
oOMbKxP-Te,724571233600923000,86375621.99,1400595643,2014-05-20 14:20:43,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
oQ9VXVP-a5,725349289005410000,86468373.42,1400688395,2014-05-21 16:06:35,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
osUWjZP-eD,733050350117841000,87386411.44,1401606433,2014-06-01 7:07:13,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
oTwWrJP-Z1,726136629323884000,86562231.7,1400782253,2014-05-22 18:10:53,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
ouCjTLv-U2,733535011180898000,87444187.54,1401664209,2014-06-01 23:10:09,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
oWD6VLP-So,726785592473413000,86639594.13,1400859615,2014-05-23 15:40:15,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
oZB8q_P-do,727621382170470000,86739228.03,1400959249,2014-05-24 19:20:49,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
p_5lqev-eg,756576539306355000,90190951.74,1404410973,2014-07-03 18:09:33,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
p5NmgQP-fl,754694233138391000,89966563.36,1404186585,2014-07-01 3:49:45,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
p7JfE9v-c1,755239080568023000,90031514.24,1404251535,2014-07-01 21:52:15,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
p8ALWmv-Y9,755479617678075000,90060188.49,1404280210,2014-07-02 5:50:10,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
p8CnYFP-bd,755490339501893000,90061466.63,1404281488,2014-07-02 6:11:28,2011-08-24 21:07:01,FALSE,None,TRUE,0,1
p96inSP-af,756017777810073000,90124342.18,1404344363,2014-07-02 23:39:23,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
pAgHsUv-RO,738731605006214000,88063669.8,1402283691,2014-06-09 3:14:51,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
paNDNWP-VD,745966083378243000,88926086.83,1403146108,2014-06-19 2:48:28,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
pAsMD-v-Qa,738784681842959000,88069997.05,1402290018,2014-06-09 5:00:18,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
pAtmNTv-Rx,738790876611864000,88070735.53,1402290757,2014-06-09 5:12:37,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
pcbsG_v-ex,746593416661428000,89000870.78,1403220892,2014-06-19 23:34:52,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
pe0gUfP-Xa,747265507631032000,89080990.27,1403301011,2014-06-20 21:50:11,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
pFQ6QKP-Qd,740072085597971000,88223467.54,1402443489,2014-06-10 23:38:09,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
ph22CnP-bV,748120221289539000,89182880.08,1403402901,2014-06-22 2:08:21,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
